"ncbi_name","phylotree_tip_label","img_id","ncbi_acc","families","uvrA","mutT","mutY","mutL","mutS","mutH","dnaQ","ung","mutM","uvrD","nfi","Ts/Tv bias"," AT --> GC bias"
"Candidatus Blochmannia pennsylvanicus str. BPEN","t637000057",637000057,"GCA_000011745.1","Gammaproteobacteria",0,1,1,0,0,0,1,1,0,0,0,0.489954462910249,0.17947401227028
"Buchnera aphidicola str. Bp (Baizongia pistaciae)","t639633012",639633012,"GCA_000007725.1","Gammaproteobacteria",0,0,1,1,1,1,1,1,0,1,0,-0.269048818162986,0.230527263519258
"Buchnera aphidicola (Cinara tujafilina)","t650716012",650716012,"GCA_000217635.1","Gammaproteobacteria",0,0,1,0,0,0,1,1,0,1,0,0.130556912844185,0.393739376245264
"Buchnera aphidicola BCc","t643348521",643348521,"GCA_000090965.1","Gammaproteobacteria",0,0,1,0,0,0,1,1,0,1,0,0.130556912844185,0.393739376245264
"Buchnera aphidicola str. Sg (Schizaphis graminum)","t637000045",637000045,"GCA_000007365.1","Gammaproteobacteria",0,1,1,1,1,0,1,0,0,1,0,0.163382673618788,-0.0298340445506508
"Buchnera aphidicola str. Ua (Uroleucon ambrosiae)","t2511231158",2511231158,"GCA_000225465.1","Gammaproteobacteria",0,0,1,0,0,0,1,1,0,1,0,0.130556912844185,0.393739376245264
"Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)","t2511231206",2511231206,"GCA_000225445.1","Gammaproteobacteria",0,1,1,1,1,0,1,1,0,1,0,0.106052560526015,0.024271981211173
"Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)","t650377916",650377916,"GCA_000183285.1","Gammaproteobacteria",0,1,1,1,1,0,1,1,0,1,0,0.106052560526015,0.024271981211173
"Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)","t2511231135",2511231135,"GCA_000247565.1","Gammaproteobacteria",0,0,1,0,0,0,1,0,0,0,0,0.301923666517929,0.375221024286995
"Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis","t637000338",637000338,"GCA_000008885.1","Gammaproteobacteria",0,0,1,0,0,0,1,1,0,1,0,0.130556912844185,0.393739376245264
"Candidatus Riesia pediculicola USDA","t646564517",646564517,"GCA_000093065.1","Gammaproteobacteria",0,0,1,0,0,0,1,1,0,1,0,0.130556912844185,0.393739376245264
"Baumannia cicadellinicola str. Hc (Homalodisca coagulata)","t637000029",637000029,"GCA_000013185.1","Gammaproteobacteria",0,1,0,1,1,1,1,1,1,1,0,-0.128705905855991,-0.108778848288688
"Candidatus Moranella endobia PCIT","t650716016",650716016,"GCA_000219175.1","Gammaproteobacteria",0,1,0,1,1,0,1,1,1,1,0,0.00103456334791677,-0.0651810928182348
"Sodalis glossinidius str. 'morsitans'","t637000270",637000270,"GCA_000010085.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Oceanimonas sp. GK1","t2512047035",2512047035,"GCA_000243075.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Tolumonas auensis DSM 9187","t643692052",643692052,"GCA_000023065.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aeromonas salmonicida subsp. salmonicida A449","t641522605",641522605,"GCA_000196395.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aeromonas veronii B565","t650716006",650716006,"GCA_000204115.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aeromonas hydrophila subsp. hydrophila ATCC 7966","t639633004",639633004,"GCA_000014805.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Idiomarina loihiensis L2TR","t637000136",637000136,"GCA_000008465.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pseudoalteromonas atlantica T6c","t637000216",637000216,"GCA_000014225.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Glaciecola nitratireducens FR1064","t2511231080",2511231080,"GCA_000226565.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Alteromonas sp. SN2","t2504136012",2504136012,"GCA_000213655.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Alteromonas mediterranea","t642555105",642555105,"GCA_000020585.3","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Colwellia psychrerythraea 34H","t637000081",637000081,"GCA_000012325.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pseudoalteromonas haloplanktis TAC125","t637000217",637000217,"GCA_000026085.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pseudoalteromonas sp. SM9913","t649633085",649633085,"GCA_000184065.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Acinetobacter sp. ADP1","t637000002",637000002,"GCA_000046845.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acinetobacter baumannii MDR-ZJ06","t2511231155",2511231155,"GCA_000226275.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acinetobacter pittii PHEA-2","t650377903",650377903,"GCA_000191145.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acinetobacter oleivorans DR1","t648028004",648028004,"GCA_000196795.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acinetobacter baumannii ACICU","t642555102",642555102,"GCA_000018445.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acinetobacter baumannii ATCC 17978","t640069301",640069301,"GCA_000015425.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Psychrobacter arcticus 273-4","t637000226",637000226,"GCA_000012305.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Psychrobacter cryohalolentis K5","t637000227",637000227,"GCA_000013905.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Psychrobacter sp. PRwf-1","t640427134",640427134,"GCA_000016885.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"gamma proteobacterium HdN1","t2511231104",2511231104,"GCA_000198515.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Alcanivorax borkumensis SK2","t637000004",637000004,"GCA_000009365.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Marinomonas sp. MWYL1","t640753033",640753033,"GCA_000017285.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Marinomonas mediterranea MMB-1","t2506210002",2506210002,"GCA_000192865.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Marinomonas posidonica IVIA-Po-181","t2506210003",2506210003,"GCA_000214215.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Hahella chejuensis KCTC 2396","t637000128",637000128,"GCA_000012985.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Marinobacter hydrocarbonoclasticus VT8","t639633037",639633037,"GCA_000015365.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Marinobacter adhaerens HP15","t650377991",650377991,"GCA_000166295.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Halomonas elongata DSM 2581","t648028030",648028030,"GCA_000196875.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Chromohalobacter salexigens DSM 3043","t637000075",637000075,"GCA_000055785.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudomonas stutzeri RCH2","t2507149015",2507149015,"GCA_000327065.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudomonas stutzeri A1501","t640427133",640427133,"GCA_000013785.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudomonas mendocina ymp","t640427131",640427131,"GCA_000016565.1","Gammaproteobacteria",1,1,1,1,0,0,1,1,1,1,1,0.271217030831186,0.105413454950219
"Pseudomonas mendocina NK-01","t650716075",650716075,"GCA_000204295.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudomonas entomophila L48","t637000219",637000219,"GCA_000026105.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas putida W619","t641522646",641522646,"GCA_000019445.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas putida GB-1","t641522645",641522645,"GCA_000019125.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas putida F1","t640427132",640427132,"GCA_000016865.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas putida S16","t650716076",650716076,"GCA_000219705.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas syringae pv. syringae B728a","t637000224",637000224,"GCA_000012245.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas savastanoi pv. phaseolicola 1448A","t637000223",637000223,"GCA_000012205.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas fulva 12-X","t2505679082",2505679082,"GCA_000213805.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudomonas fluorescens F113","t2511231156",2511231156,"GCA_000237065.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas protegens Pf-5","t637000220",637000220,"GCA_000012265.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas fluorescens SBW25","t649633086",649633086,"GCA_000009225.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas fluorescens Pf0-1","t637000221",637000221,"GCA_000012445.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas brassicacearum subsp. brassicacearum NFM421","t650716074",650716074,"GCA_000194805.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas aeruginosa UCBPP-PA14","t639279310",639279310,"GCA_000014625.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudomonas aeruginosa M18","t2511231183",2511231183,"GCA_000226155.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Azotobacter vinelandii DJ","t643692004",643692004,"GCA_000021045.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Teredinibacter turnerae T7901","t644736410",644736410,"GCA_000023025.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Saccharophagus degradans 2-40","t637000249",637000249,"GCA_000013665.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Cellvibrio japonicus Ueda107","t642555119",642555119,"GCA_000019225.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Legionella longbeachae NSW150","t648028038",648028038,"GCA_000091785.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,0,0.0558005741871194,-0.0502713353512996
"Legionella pneumophila str. Corby","t640427119",640427119,"GCA_000092545.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,0,0.0558005741871194,-0.0502713353512996
"Legionella pneumophila subsp. pneumophila ATCC 43290","t2511231146",2511231146,"GCA_000239175.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,0,0.0558005741871194,-0.0502713353512996
"Coxiella burnetii CbuK_Q154","t643348532",643348532,"GCA_000019885.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,0,1,0,0.109906443520552,0.0244698829615616
"Francisella sp. TX077308","t650716037",650716037,"GCA_000219045.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Francisella philomiragia subsp. philomiragia ATCC 25017","t641522628",641522628,"GCA_000019285.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Francisella cf. tularensis subsp. novicida 3523","t651053025",651053025,"GCA_000195555.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Francisella tularensis subsp. tularensis TI0902","t2512564035",2512564035,"GCA_000248435.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Francisella tularensis subsp. mediasiatica FSC147","t641522629",641522629,"GCA_000018925.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Nitrosococcus halophilus Nc 4","t646564556",646564556,"GCA_000024725.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,1,0.0573301130927727,-0.0541060257618238
"Nitrosococcus oceani ATCC 19707","t637000194",637000194,"GCA_000012805.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,1,0.0573301130927727,-0.0541060257618238
"Nitrosococcus watsonii C-113","t648028046",648028046,"GCA_000143085.1","Gammaproteobacteria",1,1,1,1,1,1,1,0,1,1,1,0.0573301130927727,-0.0541060257618238
"Halorhodospira halophila SL1","t639633026",639633026,"GCA_000015585.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Alkalilimnicola ehrlichii MLHE-1","t637000005",637000005,"GCA_000014785.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Methylococcus capsulatus str. Bath","t637000166",637000166,"GCA_000008325.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Frateuria aurantia DSM 6220","t2509601034",2509601034,"GCA_000242255.3","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhodanobacter denitrificans","t2506520041",2506520041,"GCA_000230695.3","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudoxanthomonas spadix BD-a59","t2512047037",2512047037,"GCA_000233915.4","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xanthomonas axonopodis pv. citrumelo F1","t2511231060",2511231060,"GCA_000225915.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xanthomonas campestris pv. raphani 756C","t2511231136",2511231136,"GCA_000221965.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xanthomonas campestris pv. campestris str. ATCC 33913","t637000344",637000344,"GCA_000007145.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xanthomonas axonopodis pv. citri str. 306","t637000342",637000342,"GCA_000007165.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xanthomonas oryzae pv. oryzae KACC 10331","t637000346",637000346,"GCA_000007385.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Pseudoxanthomonas suwonensis 11-1","t649633087",649633087,"GCA_000185965.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Stenotrophomonas maltophilia R551-3","t642555162",642555162,"GCA_000020665.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Xylella fastidiosa 9a5c","t637000348",637000348,"GCA_000006725.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Thioflavicoccus mobilis 8321","t2506783059",2506783059,"GCA_000327045.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Marichromatium purpuratum 984","t2510065050",2510065050,"GCA_000224005.3","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Thiocystis violascens DSM 198","t2508501051",2508501051,"GCA_000227745.3","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Allochromatium vinosum DSM 180","t646564502",646564502,"GCA_000025485.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Thioalkalivibrio sulfidiphilus HL-EbGr7","t643348585",643348585,"GCA_000021985.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Thioalkalivibrio sp. K90mix","t646564584",646564584,"GCA_000025545.1","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Thioalkalivibrio paradoxus ARh 1","t2512875033",2512875033,"GCA_000227685.3","Gammaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Dichelobacter nodosus VCS1703A","t640427112",640427112,"GCA_000015345.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Chromobacterium violaceum ATCC 12472","t637000074",637000074,"GCA_000007705.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Pseudogulbenkiania sp. NH8B","t2511231094",2511231094,"GCA_000283535.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Laribacter hongkongensis HLHK9","t643692026",643692026,"GCA_000021025.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Neisseria lactamica 020-06","t649633075",649633075,"GCA_000196295.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Neisseria gonorrhoeae FA 1090","t637000188",637000188,"GCA_000006845.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Neisseria meningitidis 8013","t646862337",646862337,"GCA_000026965.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Accumulibacter phosphatis clade IIA str. UW-1","t644736333",644736333,"GCA_000024165.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Dechlorosoma suillum PS","t2508501046",2508501046,"GCA_000236665.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Dechloromonas aromatica RCB","t637000088",637000088,"GCA_000012425.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Aromatoleum aromaticum EbN1","t637000012",637000012,"GCA_000025965.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Thauera sp. MZ1T","t643692051",643692051,"GCA_000021765.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Azoarcus sp. BH72","t639633007",639633007,"GCA_000061505.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Thiomonas intermedia K12","t646564585",646564585,"GCA_000092605.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Methylibium petroleiphilum PM1","t640069319",640069319,"GCA_000015725.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Leptothrix cholodnii SP-6","t641522635",641522635,"GCA_000019785.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhodoferax ferrireducens T118","t637000235",637000235,"GCA_000013605.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Polaromonas sp. JS666","t637000208",637000208,"GCA_000013865.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Polaromonas naphthalenivorans CJ2","t639633051",639633051,"GCA_000015505.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Verminephrobacter eiseniae EF01-2","t639633065",639633065,"GCA_000015565.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acidovorax avenae subsp. avenae ATCC 19860","t650716004",650716004,"GCA_000176855.2","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acidovorax citrulli AAC00-1","t639633002",639633002,"GCA_000015325.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Acidovorax sp. JS42","t639633003",639633003,"GCA_000015545.1","Betaproteobacteria",1,1,1,1,0,0,1,1,1,1,0,0.269687491925533,0.109248145360743
"Alicycliphilus denitrificans BC","t649633004",649633004,"GCA_000179015.2","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Delftia acidovorans SPH-1","t641228489",641228489,"GCA_000018665.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Variovorax paradoxus S110","t644736413",644736413,"GCA_000023345.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Variovorax paradoxus EPS","t649633106",649633106,"GCA_000184745.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ramlibacter tataouinensis TTB310","t650716081",650716081,"GCA_000215705.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Janthinobacterium sp. Marseille","t640753030",640753030,"GCA_000013625.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Herminiimonas arsenicoxydans","t640069313",640069313,"GCA_000026125.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Herbaspirillum seropedicae SmR1","t648028033",648028033,"GCA_000143225.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Collimonas fungivorans Ter331","t650716028",650716028,"GCA_000221045.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1","t640427129",640427129,"GCA_000016345.1","Betaproteobacteria",1,1,1,0,0,0,1,1,1,1,0,0.398076192101518,0.16704680313653
"Polynucleobacter necessarius subsp. necessarius STIR1","t2503982034",2503982034,"GCA_000019745.1","Betaproteobacteria",1,1,1,0,0,0,1,1,1,1,0,0.398076192101518,0.16704680313653
"Cupriavidus metallidurans CH34","t637000230",637000230,"GCA_000196015.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Cupriavidus necator N-1","t650716031",650716031,"GCA_000219215.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ralstonia eutropha JMP134","t637000229",637000229,"GCA_000203875.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ralstonia pickettii 12D","t644736400",644736400,"GCA_000023425.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ralstonia solanacearum GMI1000","t637000231",637000231,"GCA_000009125.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ralstonia solanacearum Po82","t651053062",651053062,"GCA_000215325.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Paraburkholderia rhizoxinica HKI 454","t650716014",650716014,"GCA_000198775.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Paraburkholderia phymatum STM815","t642555112",642555112,"GCA_000020045.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia sp. CCGE1002","t646564515",646564515,"GCA_000092885.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia sp. CCGE1001","t649633021",649633021,"GCA_000176935.3","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia sp. CCGE1003","t648028011",648028011,"GCA_000148685.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Paraburkholderia xenovorans LB400","t637000053",637000053,"GCA_000013645.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia sp. YI23","t2511231144",2511231144,"GCA_000236065.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Paraburkholderia phytofirmans PsJN","t642555113",642555113,"GCA_000020125.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia glumae BGR1","t643692013",643692013,"GCA_000022645.2","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia gladioli BSR3","t650716013",650716013,"GCA_000194745.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia multivorans ATCC 17616","t641228482",641228482,"GCA_000010545.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia vietnamiensis G4","t640069307",640069307,"GCA_000016205.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia cenocepacia MC0-3","t641522609",641522609,"GCA_000019505.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
